longitude;latitude;ADG443_NN;CHL_OC4ME;KD490_M07;PAR;TSM_NN;aphy_443;bbp_443
11.1412940000;58.5849190000;0.19207;55.97982;4.07602;1497.24414;0.98405;Invalid pos.;Invalid pos.
11.1406010000;58.5823550000;0.20098;32.49459;10.00000;1497.24414;1.11525;Invalid pos.;Invalid pos.
11.1399070000;58.5797910000;0.19207;18.86212;1.57344;1497.24414;0.98405;Invalid pos.;Invalid pos.
11.1392140000;58.5772270000;0.20098;11.77243;2.71063;1503.93701;1.31779;Invalid pos.;Invalid pos.
11.1385210000;58.5746620000;0.19207;10.55898;1.26579;1457.08667;1.37393;Invalid pos.;Invalid pos.
11.1378280000;58.5720980000;0.21030;12.20715;1.85232;1463.77954;1.21230;Invalid pos.;Invalid pos.
11.1371350000;58.5695340000;0.18356;50.20967;10.00000;1416.92920;0.98405;Invalid pos.;Invalid pos.
11.1364420000;58.5669700000;0.20098;7.08588;1.33655;1443.70081;1.43246;Invalid pos.;Invalid pos.
11.1357490000;58.5644060000;0.22005;8.49442;0.65902;1430.31494;1.11525;Invalid pos.;Invalid pos.
11.1350560000;58.5618410000;0.21030;6.12917;0.41506;1477.16541;1.37393;Invalid pos.;Invalid pos.
11.1343620000;58.5592750000;0.24093;6.35550;0.60739;1437.00793;1.55711;Invalid pos.;Invalid pos.
11.1336690000;58.5567110000;0.23025;6.35550;0.64134;1423.62207;1.43246;Invalid pos.;Invalid pos.
11.1329760000;58.5541470000;0.20098;15.73441;1.04637;1410.23621;1.21230;Invalid pos.;Invalid pos.
11.1322820000;58.5515820000;0.22005;8.80809;0.59109;1463.77954;1.11525;Invalid pos.;Invalid pos.
11.1315890000;58.5490180000;0.22005;8.80809;0.47552;1483.85828;1.62345;Invalid pos.;Invalid pos.
11.1308960000;58.5464540000;0.22005;10.55898;0.91333;1490.55115;1.37393;Invalid pos.;Invalid pos.
11.1302030000;58.5438900000;0.22005;9.47061;0.86498;1490.55115;1.21230;Invalid pos.;Invalid pos.
11.1295100000;58.5413260000;0.21030;13.61000;2.36601;1457.08667;1.55711;Invalid pos.;Invalid pos.
11.1288170000;58.5387620000;0.22005;9.47061;1.04637;1430.31494;1.16276;Invalid pos.;Invalid pos.
11.1281240000;58.5361970000;0.23025;6.59019;0.48863;1457.08667;1.21230;Invalid pos.;Invalid pos.
11.1274310000;58.5336330000;0.23025;11.35320;0.81919;1457.08667;1.62345;Invalid pos.;Invalid pos.
11.1267390000;58.5310690000;0.23025;5.70040;0.69586;1470.47241;1.06968;Invalid pos.;Invalid pos.
11.1260460000;58.5285050000;0.23025;8.19192;0.38254;1443.70081;1.21230;Invalid pos.;Invalid pos.
11.1253530000;58.5259410000;0.22005;9.13335;0.48863;1396.85046;1.37393;Invalid pos.;Invalid pos.
11.1246610000;58.5233760000;0.24093;12.65792;0.69586;1350.00000;1.49349;Invalid pos.;Invalid pos.
11.1239680000;58.5208120000;0.23025;8.80809;0.48863;1356.69287;1.21230;Invalid pos.;Invalid pos.
11.1232760000;58.5182480000;0.26379;5.70040;0.35257;1370.07874;1.76472;Invalid pos.;Invalid pos.
11.1225830000;58.5156840000;0.24093;9.13335;0.55980;1323.22839;1.37393;Invalid pos.;Invalid pos.
11.1218910000;58.5131200000;0.24093;7.90019;0.46276;1336.61414;1.37393;Invalid pos.;Invalid pos.
11.1211990000;58.5105550000;0.24093;6.59019;0.41506;1350.00000;1.31779;Invalid pos.;Invalid pos.
11.1205060000;58.5079910000;0.27602;7.08588;0.55980;1336.61414;1.43246;Invalid pos.;Invalid pos.
11.1198140000;58.5054270000;0.26379;6.35550;0.34311;1403.54333;1.55711;Invalid pos.;Invalid pos.
11.1191220000;58.5028630000;0.27602;7.61886;0.40392;1416.92920;1.55711;Invalid pos.;Invalid pos.
11.1184290000;58.5002960000;0.26379;10.55898;0.50210;1477.16541;1.49349;Invalid pos.;Invalid pos.
11.1177380000;58.4977320000;0.25210;8.80809;0.50210;1443.70081;1.62345;Invalid pos.;Invalid pos.
11.1170470000;58.4951680000;0.27602;5.49740;0.40392;1477.16541;1.55711;Invalid pos.;Invalid pos.
11.1163560000;58.4926030000;0.25210;8.49442;0.51594;1510.62988;1.55711;Invalid pos.;Invalid pos.
11.1156650000;58.4900390000;0.27602;6.35550;0.43826;1503.93701;1.69261;Invalid pos.;Invalid pos.
11.1149740000;58.4874750000;0.26379;5.30163;0.37228;1483.85828;1.69261;Invalid pos.;Invalid pos.
11.1142830000;58.4849100000;0.28882;7.61886;0.47552;1423.62207;1.69261;Invalid pos.;Invalid pos.
11.1135930000;58.4823460000;0.27602;6.59019;0.37228;1470.47241;1.62345;Invalid pos.;Invalid pos.
11.1129020000;58.4797820000;0.27602;5.91090;0.34311;1437.00793;1.83990;Invalid pos.;Invalid pos.
11.1122110000;58.4772170000;0.27602;6.59019;0.40392;1437.00793;1.91828;Invalid pos.;Invalid pos.
11.1115210000;58.4746530000;0.27602;4.93075;0.31623;1443.70081;1.55711;Invalid pos.;Invalid pos.
11.1108300000;58.4720890000;0.24093;5.49740;0.35257;1483.85828;1.62345;Invalid pos.;Invalid pos.
11.1101400000;58.4695240000;0.26379;4.26502;0.26141;1470.47241;1.91828;Invalid pos.;Invalid pos.
11.1094490000;58.4669600000;0.27602;4.26502;0.26141;1430.31494;1.91828;Invalid pos.;Invalid pos.
11.1087590000;58.4643960000;0.31623;6.12917;0.33390;1363.38586;2.00000;Invalid pos.;Invalid pos.
11.1080680000;58.4618310000;0.30221;6.12917;0.39309;1350.00000;2.17404;Invalid pos.;Invalid pos.
11.1073780000;58.4592670000;0.33089;7.61886;0.38254;1363.38586;2.08520;Invalid pos.;Invalid pos.
11.1066880000;58.4567030000;0.36229;7.90019;0.39309;1363.38586;2.26665;Invalid pos.;Invalid pos.
11.1059980000;58.4541380000;0.31623;5.49740;0.32495;1356.69287;2.46389;Invalid pos.;Invalid pos.
11.1053070000;58.4515740000;0.27602;5.49740;0.30774;1329.92126;1.91828;Invalid pos.;Invalid pos.
11.1046170000;58.4490100000;0.24093;5.49740;0.30774;1363.38586;2.00000;Invalid pos.;Invalid pos.
11.1039270000;58.4464450000;0.27602;5.30163;0.27602;1376.77173;2.08520;Invalid pos.;Invalid pos.
11.1032370000;58.4438810000;0.24093;4.75516;0.24757;1390.15747;2.08520;Invalid pos.;Invalid pos.
11.1025470000;58.4413140000;0.24093;4.26502;0.24093;1383.46460;2.08520;Invalid pos.;Invalid pos.
11.1018570000;58.4387500000;0.26379;3.82540;0.21030;1343.30713;1.76472;Invalid pos.;Invalid pos.
11.1011680000;58.4361860000;0.25210;4.11314;0.22205;1370.07874;1.83990;Invalid pos.;Invalid pos.
11.1004780000;58.4336220000;0.21030;3.68917;0.21610;1376.77173;1.49349;Invalid pos.;Invalid pos.
11.0997890000;58.4310580000;0.27602;3.96666;0.22205;1410.23621;2.00000;Invalid pos.;Invalid pos.
11.0991000000;58.4284940000;0.21030;3.30891;0.20466;1410.23621;1.49349;Invalid pos.;Invalid pos.
11.0984100000;58.4259300000;0.22005;3.68917;0.20466;1423.62207;1.69261;Invalid pos.;Invalid pos.
11.0977210000;58.4233650000;0.23025;3.43110;0.20466;1423.62207;1.69261;Invalid pos.;Invalid pos.
11.0970320000;58.4208010000;0.22005;3.30891;0.21610;1396.85046;1.55711;Invalid pos.;Invalid pos.
11.0963430000;58.4182370000;0.21030;3.43110;0.22205;1370.07874;1.62345;Invalid pos.;Invalid pos.
11.0956540000;58.4156730000;0.22005;3.55780;0.21030;1343.30713;1.49349;Invalid pos.;Invalid pos.
11.0949650000;58.4131090000;0.23025;3.43110;0.20466;1370.07874;1.55711;Invalid pos.;Invalid pos.
11.0942760000;58.4105450000;0.31623;3.19107;0.22817;1329.92126;2.08520;Invalid pos.;Invalid pos.
11.0935870000;58.4079800000;0.22005;3.19107;0.21610;1383.46460;1.69261;Invalid pos.;Invalid pos.
11.0928980000;58.4054160000;0.23025;3.30891;0.19916;1430.31494;1.76472;Invalid pos.;Invalid pos.
11.0922090000;58.4028520000;0.22005;2.96784;0.19382;1437.00793;1.69261;Invalid pos.;Invalid pos.
11.0915200000;58.4002880000;0.22005;2.96784;0.18862;1356.69287;1.62345;0.03377;0.01172
11.0908320000;58.3977240000;0.23025;2.96784;0.21610;1390.15747;1.76472;Invalid pos.;Invalid pos.
11.0901430000;58.3951590000;0.23025;3.19107;0.19916;1350.00000;1.69261;Invalid pos.;Invalid pos.
11.0894540000;58.3925950000;0.23025;2.86215;0.19382;1343.30713;1.83990;Invalid pos.;Invalid pos.
11.0887660000;58.3900310000;0.22005;3.07744;0.19916;1336.61414;1.55711;Invalid pos.;Invalid pos.
11.0880770000;58.3874670000;0.22005;3.30891;0.21030;1316.53540;1.62345;Invalid pos.;Invalid pos.
11.0873880000;58.3849000000;0.23025;3.55780;0.19382;1323.22839;2.00000;0.03547;0.01271
11.0867000000;58.3823360000;0.21030;2.66193;0.20466;1316.53540;1.55711;Invalid pos.;Invalid pos.
11.0860120000;58.3797720000;0.23025;3.07744;0.18862;1370.07874;1.69261;Invalid pos.;Invalid pos.
11.0853240000;58.3772080000;0.22005;2.96784;0.19382;1376.77173;1.62345;Invalid pos.;Invalid pos.
11.0846350000;58.3746430000;0.22005;3.19107;0.20466;1370.07874;1.62345;Invalid pos.;Invalid pos.
11.0839480000;58.3720790000;0.23025;2.96784;0.19382;1350.00000;1.83990;0.04099;0.01223
11.0832600000;58.3695150000;0.23025;3.30891;0.19916;1383.46460;1.83990;Invalid pos.;Invalid pos.
11.0825720000;58.3669500000;0.23025;2.66193;0.18356;1390.15747;1.76472;0.04298;0.01215
11.0818840000;58.3643860000;0.22005;2.96784;0.19382;1396.85046;1.69261;0.04521;0.01262
11.0811960000;58.3618220000;0.25210;3.43110;0.20466;1423.62207;2.08520;0.03619;0.01360
11.0805080000;58.3592580000;0.22005;2.96784;0.18862;1423.62207;1.76472;Invalid pos.;Invalid pos.
11.0798210000;58.3566930000;0.23025;3.07744;0.18356;1416.92920;1.91828;0.03331;0.01362
11.0791330000;58.3541290000;0.22005;2.86215;0.19382;1323.22839;1.69261;0.04435;0.01301
11.0784450000;58.3515650000;0.22005;2.86215;0.18862;1363.38586;1.76472;0.05420;0.01380
11.0777580000;58.3490000000;0.24093;2.76023;0.17384;1383.46460;1.91828;0.03820;0.01389
11.0770700000;58.3464360000;0.22005;3.30891;0.17864;1383.46460;1.76472;0.03158;0.01585
11.0763830000;58.3438720000;0.22005;2.66193;0.18356;1383.46460;1.69261;0.04156;0.01406
11.0756950000;58.3413070000;0.22005;2.66193;0.17384;1363.38586;1.83990;0.03971;0.01404
11.0750080000;58.3387430000;0.21030;2.56714;0.17384;1336.61414;1.76472;0.04022;0.01450
11.0743210000;58.3361790000;0.21030;2.66193;0.16464;1376.77173;1.76472;0.03759;0.01448
11.0736340000;58.3336140000;0.21030;2.30253;0.16464;1383.46460;1.76472;0.04132;0.01357
11.0729460000;58.3310500000;0.21030;2.30253;0.16022;1329.92126;1.83990;0.04602;0.01354
11.0722590000;58.3284860000;0.20098;2.22053;0.15592;1343.30713;1.76472;0.04505;0.01365
11.0715720000;58.3259190000;0.20098;2.22053;0.15174;1323.22839;1.69261;0.04209;0.01350
11.0708850000;58.3233550000;0.20098;2.14145;0.15174;1336.61414;1.62345;0.04117;0.01316
11.0701980000;58.3207910000;0.20098;2.06519;0.15592;1343.30713;1.62345;0.04044;0.01228
11.0695110000;58.3182260000;0.21030;2.06519;0.15592;1329.92126;1.62345;0.03900;0.01241
11.0688240000;58.3156620000;0.21030;2.38755;0.15592;1316.53540;1.69261;0.04022;0.01388
11.0681370000;58.3130980000;0.20098;2.22053;0.15174;1350.00000;1.55711;0.03906;0.01300
11.0674510000;58.3105330000;0.21030;2.06519;0.15174;1390.15747;1.55711;0.03869;0.01245
11.0667640000;58.3079690000;0.20098;2.22053;0.15174;1343.30713;1.62345;0.04127;0.01269
11.0660770000;58.3054050000;0.20098;2.06519;0.15174;1309.84253;1.55711;0.03952;0.01225
11.0653910000;58.3028400000;0.20098;1.92072;0.14371;1363.38586;1.62345;0.04097;0.01262
11.0647040000;58.3002760000;0.20098;2.30253;0.15592;1363.38586;1.62345;0.04154;0.01289
11.0640180000;58.2977120000;0.20098;1.99165;0.15174;1437.00793;1.69261;0.04159;0.01260
11.0633320000;58.2951470000;0.20098;2.06519;0.15174;1356.69287;1.55711;0.04241;0.01271
11.0626450000;58.2925830000;0.20098;2.14145;0.15174;1336.61414;1.62345;0.03614;0.01288
11.0619590000;58.2900190000;0.20098;1.99165;0.14371;1329.92126;1.69261;0.03078;0.01275
11.0612730000;58.2874540000;0.20098;2.06519;0.15174;1329.92126;1.62345;0.03672;0.01300
11.0605860000;58.2848900000;0.21030;2.22053;0.15174;1370.07874;1.62345;0.04106;0.01345
11.0599000000;58.2823250000;0.20098;2.30253;0.15592;1363.38586;1.69261;0.03805;0.01429
11.0592140000;58.2797610000;0.21030;2.14145;0.15174;1396.85046;1.83990;0.03722;0.01392
11.0585280000;58.2771970000;0.20098;2.14145;0.16022;1376.77173;1.76472;0.04332;0.01363
11.0578420000;58.2746320000;0.21030;2.30253;0.16022;1383.46460;1.76472;0.03864;0.01410
11.0571560000;58.2720680000;0.21030;2.14145;0.15592;1396.85046;1.76472;0.04021;0.01371
11.0564700000;58.2695040000;0.20098;2.22053;0.15174;1410.23621;1.76472;0.04811;0.01443
11.0557840000;58.2669370000;0.20098;2.22053;0.14767;1370.07874;1.76472;0.03942;0.01436
11.0550970000;58.2643720000;0.21030;2.22053;0.15592;1383.46460;1.91828;0.04553;0.01416
11.0544100000;58.2618070000;0.20098;2.14145;0.15592;1437.00793;1.83990;0.04238;0.01417
11.0537240000;58.2592420000;0.21030;2.47572;0.16022;1390.15747;1.83990;0.03772;0.01527
11.0530370000;58.2566780000;0.21030;2.30253;0.16022;1370.07874;1.76472;0.03832;0.01519
11.0523510000;58.2541130000;0.20098;2.22053;0.14767;1403.54333;1.76472;0.03997;0.01517
11.0516640000;58.2515480000;0.21030;2.22053;0.15592;1416.92920;1.69261;0.04265;0.01482
11.0509780000;58.2489830000;0.23025;2.14145;0.15592;1370.07874;2.26665;0.04703;0.01503
11.0502910000;58.2464180000;0.21030;2.30253;0.15592;1416.92920;1.91828;0.03694;0.01588
11.0496050000;58.2438530000;0.20098;2.14145;0.15592;1423.62207;1.83990;0.04799;0.01516
11.0489190000;58.2412890000;0.21030;2.22053;0.15592;1383.46460;1.76472;0.04709;0.01539
11.0482330000;58.2387240000;0.21030;2.30253;0.15174;1363.38586;1.91828;0.04008;0.01623
11.0475460000;58.2361590000;0.21030;2.30253;0.16022;1350.00000;2.00000;0.04099;0.01602
11.0468600000;58.2335940000;0.21030;2.30253;0.16022;1350.00000;1.91828;0.04764;0.01625
11.0461740000;58.2310290000;0.21030;2.22053;0.15174;1356.69287;1.91828;0.04091;0.01642
11.0454880000;58.2284640000;0.21030;2.22053;0.15592;1390.15747;2.08520;0.04901;0.01641
11.0448020000;58.2258990000;0.21030;2.22053;0.15592;1396.85046;2.00000;0.05312;0.01680
11.0441160000;58.2233350000;0.21030;2.38755;0.16022;1430.31494;2.00000;0.04165;0.01670
11.0434310000;58.2207700000;0.21030;2.47572;0.16464;1437.00793;2.00000;0.04123;0.01764
11.0427450000;58.2182050000;0.21030;2.30253;0.16022;1416.92920;2.08520;0.04054;0.01687
11.0420590000;58.2156400000;0.21030;2.38755;0.16464;1430.31494;2.08520;0.03988;0.01731
11.0413730000;58.2130750000;0.23025;2.30253;0.16022;1416.92920;2.26665;0.04402;0.01696
11.0406870000;58.2105080000;0.21030;2.30253;0.16464;1403.54333;2.00000;0.04783;0.01681
11.0400020000;58.2079430000;0.21030;2.38755;0.15592;1370.07874;2.08520;0.04089;0.01750
11.0393180000;58.2053780000;0.20098;2.38755;0.15592;1370.07874;2.08520;0.03988;0.01731
11.0386330000;58.2028130000;0.21030;2.38755;0.15592;1343.30713;1.91828;0.03442;0.01722
11.0379490000;58.2002480000;0.21030;2.22053;0.16022;1336.61414;2.00000;0.05292;0.01661
11.0372640000;58.1976830000;0.21030;2.47572;0.16464;1309.84253;2.00000;0.03956;0.01727
11.0365800000;58.1951180000;0.21030;2.38755;0.16022;1316.53540;2.08520;0.06058;0.01740
11.0358960000;58.1925530000;0.21030;2.38755;0.16464;1323.22839;2.00000;0.04570;0.01715
11.0352120000;58.1899880000;0.21030;2.38755;0.16464;1343.30713;2.00000;0.05831;0.01708
11.0345280000;58.1874230000;0.21030;2.38755;0.16464;1343.30713;2.00000;0.04015;0.01702
11.0338440000;58.1848580000;0.21030;2.30253;0.15174;1376.77173;2.00000;0.02748;0.01691
11.0331600000;58.1822940000;0.21030;2.56714;0.16022;1370.07874;1.91828;0.03930;0.01714
11.0324760000;58.1797290000;0.21030;2.38755;0.15592;1356.69287;1.91828;0.03934;0.01631
11.0317920000;58.1771640000;0.21030;2.38755;0.16464;1376.77173;1.91828;0.05988;0.01622
11.0311080000;58.1745990000;0.20098;2.47572;0.16464;1363.38586;2.00000;0.06316;0.01664
11.0304240000;58.1720340000;0.21030;2.30253;0.16022;1329.92126;1.91828;0.04545;0.01592
11.0297400000;58.1694690000;0.20098;2.38755;0.15174;1323.22839;2.08520;0.03609;0.01686
11.0290570000;58.1669040000;0.21030;2.30253;0.15174;1323.22839;2.08520;0.05580;0.01639
11.0283730000;58.1643390000;0.21030;2.30253;0.16022;1323.22839;1.83990;0.04671;0.01604
11.0276900000;58.1617740000;0.21030;2.30253;0.16464;1343.30713;2.00000;0.05502;0.01587
11.0270060000;58.1592090000;0.21030;2.30253;0.15592;1403.54333;1.83990;0.05457;0.01636
11.0263220000;58.1566440000;0.21030;2.30253;0.16022;1403.54333;1.91828;0.05324;0.01587
11.0256390000;58.1540790000;0.21030;2.22053;0.15592;1450.39368;2.00000;0.04351;0.01539
11.0249550000;58.1515110000;0.21030;2.38755;0.15592;1410.23621;2.08520;0.03770;0.01636
11.0242720000;58.1489460000;0.21030;2.22053;0.14767;1410.23621;1.83990;0.03790;0.01603
11.0235900000;58.1463810000;0.21030;2.14145;0.15174;1383.46460;2.00000;0.03851;0.01562
11.0229080000;58.1438150000;0.21030;2.22053;0.16022;1383.46460;1.91828;0.04949;0.01556
11.0222250000;58.1412500000;0.21030;2.30253;0.15174;1329.92126;1.91828;0.05341;0.01610
11.0215430000;58.1386850000;0.20098;2.30253;0.15174;1383.46460;2.00000;0.05510;0.01681
11.0208610000;58.1361190000;0.21030;2.30253;0.15592;1396.85046;2.00000;0.04168;0.01606
11.0201790000;58.1335540000;0.21030;2.38755;0.16022;1383.46460;2.00000;0.03933;0.01634
11.0194970000;58.1309890000;0.21030;2.22053;0.15174;1343.30713;1.91828;0.03469;0.01606
11.0188150000;58.1284230000;0.21030;2.47572;0.16022;1403.54333;1.83990;0.03874;0.01680
11.0181320000;58.1258580000;0.21030;2.22053;0.16022;1416.92920;1.91828;0.04948;0.01524
11.0174500000;58.1232920000;0.21030;2.30253;0.15592;1383.46460;1.91828;0.03976;0.01597
11.0167690000;58.1207270000;0.21030;2.47572;0.15592;1423.62207;1.91828;0.03866;0.01651
11.0160870000;58.1181620000;0.21030;2.30253;0.16464;1450.39368;2.00000;0.04162;0.01580
11.0154050000;58.1155960000;0.21030;2.22053;0.16022;1403.54333;1.83990;0.04494;0.01524
11.0147230000;58.1130310000;0.21030;2.30253;0.15174;1363.38586;1.83990;0.05274;0.01549
11.0140410000;58.1104650000;0.21030;2.14145;0.15592;1390.15747;2.00000;0.04641;0.01484
11.0133600000;58.1079000000;0.21030;2.22053;0.14767;1390.15747;1.83990;0.07576;0.01626
11.0126780000;58.1053350000;0.21030;2.30253;0.16022;1410.23621;1.83990;0.04155;0.01556
11.0119970000;58.1027690000;0.20098;2.14145;0.15592;1430.31494;2.00000;0.04040;0.01503
11.0113150000;58.1002040000;0.21030;2.14145;0.16022;1490.55115;1.83990;0.03695;0.01483
11.0106340000;58.0976380000;0.21030;2.30253;0.15592;1483.85828;2.00000;0.04327;0.01544
11.0099520000;58.0950730000;0.21030;2.30253;0.15174;1477.16541;1.83990;0.03873;0.01476
11.0092700000;58.0925050000;0.21030;2.14145;0.15592;1490.55115;1.83990;0.04360;0.01323
11.0085910000;58.0899400000;0.21030;2.30253;0.16022;1503.93701;1.55711;0.04545;0.01152
11.0079130000;58.0873740000;0.21030;2.38755;0.16464;1477.16541;1.37393;0.03762;0.01032
11.0072340000;58.0848090000;0.21030;2.22053;0.15592;1490.55115;1.43246;0.04124;0.00966
11.0065550000;58.0822440000;0.20098;2.47572;0.15592;1503.93701;1.37393;0.03270;0.00976
11.0058760000;58.0796780000;0.20098;2.56714;0.17384;1497.24414;1.37393;0.05379;0.00889
11.0051970000;58.0771130000;0.24093;2.30253;0.15592;1503.93701;1.76472;0.03843;0.00853
11.0045190000;58.0745470000;0.20098;2.22053;0.15592;1503.93701;1.37393;0.04498;0.00789
11.0038400000;58.0719820000;0.19207;2.30253;0.16022;1510.62988;1.43246;0.03844;0.00769
11.0031620000;58.0694160000;0.18356;2.22053;0.14767;1510.62988;1.31779;0.02969;0.00790
11.0024830000;58.0668510000;0.18356;2.14145;0.15174;1510.62988;1.31779;0.03591;0.00710
11.0018050000;58.0642850000;0.20098;1.99165;0.14371;1483.85828;1.37393;0.03086;0.00683
11.0011260000;58.0617200000;0.25210;2.47572;0.15592;1477.16541;1.69261;0.03003;0.00739
11.0004480000;58.0591540000;0.22005;2.06519;0.15592;1477.16541;1.62345;0.03752;0.00679
10.9997700000;58.0565890000;0.27602;2.22053;0.16464;1423.62207;1.76472;0.04633;0.00669
10.9990920000;58.0540230000;0.19207;2.06519;0.15174;1416.92920;1.49349;0.03187;0.00633
10.9984130000;58.0514580000;0.27602;1.99165;0.15174;1430.31494;1.62345;0.04468;0.00618
10.9977350000;58.0488930000;0.22005;2.56714;0.15592;1416.92920;1.49349;0.03025;0.00675
10.9970570000;58.0463270000;0.25210;2.06519;0.14767;1450.39368;1.62345;0.03495;0.00705
10.9963790000;58.0437620000;0.23025;1.99165;0.14371;1437.00793;1.55711;0.02984;0.00598
10.9957010000;58.0411960000;0.22005;2.22053;0.14767;1437.00793;1.43246;0.03708;0.00606
10.9950230000;58.0386310000;0.17543;1.85232;0.13610;1470.47241;1.37393;0.06622;0.00652
10.9943450000;58.0360650000;0.21030;1.92072;0.14767;1457.08667;1.49349;0.04048;0.00559
10.9936660000;58.0334970000;0.16022;2.38755;0.15592;1463.77954;1.31779;0.03374;0.00627
10.9929880000;58.0309320000;0.16765;2.47572;0.15592;1497.24414;1.21230;0.03426;0.00697
10.9923100000;58.0283670000;0.23025;1.85232;0.14371;1503.93701;1.37393;0.03068;0.00593
10.9916320000;58.0258010000;0.23025;2.06519;0.15174;1483.85828;1.55711;0.03097;0.00589
10.9909540000;58.0232360000;0.23025;2.14145;0.14767;1443.70081;1.43246;0.03257;0.00575
10.9902760000;58.0206700000;0.21030;1.85232;0.13985;1396.85046;1.37393;Invalid pos.;Invalid pos.
10.9895980000;58.0181050000;0.26379;2.14145;0.15174;1423.62207;1.55711;0.03718;0.00593
10.9889200000;58.0155400000;0.21030;1.92072;0.14371;1390.15747;1.21230;0.03364;0.00529
10.9882430000;58.0129740000;0.23025;1.85232;0.15174;1410.23621;1.49349;0.03052;0.00518
10.9875650000;58.0104090000;0.21030;2.47572;0.16022;1396.85046;1.43246;0.02419;0.00596
10.9868870000;58.0078430000;0.24093;2.22053;0.15592;1430.31494;1.55711;0.02372;0.00575
10.9862100000;58.0052780000;0.18356;1.78636;0.13985;1470.47241;1.43246;0.03209;0.00580
10.9855320000;58.0027130000;0.25210;1.92072;0.16022;1483.85828;1.55711;0.02890;0.00509
